esco_id,section_code,section_label_en,division_code,division_label_en,group_code,group_label_en,embedding_description
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,13,13 Manufacture of textiles,131,13.1 Preparation and spinning of textile fibres,C MANUFACTURING 13 Manufacture of textiles 13.1 Preparation and spinning of textile fibres
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,13,13 Manufacture of textiles,132,13.2 Weaving of textiles,C MANUFACTURING 13 Manufacture of textiles 13.2 Weaving of textiles
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,13,13 Manufacture of textiles,133,13.3 Finishing of textiles,C MANUFACTURING 13 Manufacture of textiles 13.3 Finishing of textiles
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,13,13 Manufacture of textiles,139,13.9 Manufacture of other textiles,"C MANUFACTURING 13 Manufacture of textiles 13.9 Manufacture of other textiles This group includes the manufacture of products produced from textiles, except wearing apparel (for example, made-up textile articles, carpets and rugs, rope, narrow woven fabrics, trimmings)."
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,14,14 Manufacture of wearing apparel,141,14.1 Manufacture of knitted and crocheted apparel,C MANUFACTURING 14 Manufacture of wearing apparel 14.1 Manufacture of knitted and crocheted apparel
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,14,14 Manufacture of wearing apparel,142,14.2 Manufacture of other wearing apparel and accessories,"C MANUFACTURING 14 Manufacture of wearing apparel 14.2 Manufacture of other wearing apparel and accessories This group includes the manufacture of wearing apparel, other than knitted or crocheted. The material used may be of any kind and may be coated, impregnated or rubberised."
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,15,15 Manufacture of leather and related products of other materials,151,"15.1 Tanning, dyeing, dressing of leather and fur; manufacture of luggage, handbags, saddlery and harness","C MANUFACTURING 15 Manufacture of leather and related products of other materials 15.1 Tanning, dyeing, dressing of leather and fur; manufacture of luggage, handbags, saddlery and harness This group includes the manufacture of leather and fur and products thereof."
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,15,15 Manufacture of leather and related products of other materials,152,15.2 Manufacture of footwear,C MANUFACTURING 15 Manufacture of leather and related products of other materials 15.2 Manufacture of footwear
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,16,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",161,16.1 Sawmilling and planing of wood; processing and finishing of wood,"C MANUFACTURING 16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials 16.1 Sawmilling and planing of wood; processing and finishing of wood"
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,16,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",162,"16.2 Manufacture of products of wood, cork, straw and plaiting materials","C MANUFACTURING 16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials 16.2 Manufacture of products of wood, cork, straw and plaiting materials This group includes the manufacture of products of wood, cork, straw or plaiting materials, including basic shapes as well as assembled products."
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,17,17 Manufacture of paper and paper products,171,"17.1 Manufacture of pulp, paper and paperboard","C MANUFACTURING 17 Manufacture of paper and paper products 17.1 Manufacture of pulp, paper and paperboard"
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,17,17 Manufacture of paper and paper products,172,17.2 Manufacture of articles of paper and paperboard,C MANUFACTURING 17 Manufacture of paper and paper products 17.2 Manufacture of articles of paper and paperboard
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,18,18 Printing and reproduction of recorded media,181,18.1 Printing and service activities related to printing,"C MANUFACTURING 18 Printing and reproduction of recorded media 18.1 Printing and service activities related to printing This group includes the printing of products (for example, newspapers, books, periodicals, business forms and greeting cards), printing on T-shirts and other types of material, and associated support activities (for example, bookbinding, plate-making services, data imaging). Printing can be done using various techniques and on different materials."
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,18,18 Printing and reproduction of recorded media,182,18.2 Reproduction of recorded media,C MANUFACTURING 18 Printing and reproduction of recorded media 18.2 Reproduction of recorded media
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,19,19 Manufacture of coke and refined petroleum products,191,19.1 Manufacture of coke oven products,C MANUFACTURING 19 Manufacture of coke and refined petroleum products 19.1 Manufacture of coke oven products
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,19,19 Manufacture of coke and refined petroleum products,192,19.2 Manufacture of refined petroleum products and fossil fuel products,C MANUFACTURING 19 Manufacture of coke and refined petroleum products 19.2 Manufacture of refined petroleum products and fossil fuel products
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,20,20 Manufacture of chemicals and chemical products,201,"20.1 Manufacture of basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms","C MANUFACTURING 20 Manufacture of chemicals and chemical products 20.1 Manufacture of basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms This group includes the manufacture of basic chemical products, fertilisers and associated nitrogen compounds, as well as plastics and synthetic rubber in primary forms."
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,20,20 Manufacture of chemicals and chemical products,202,"20.2 Manufacture of pesticides, disinfectants and other agrochemical products","C MANUFACTURING 20 Manufacture of chemicals and chemical products 20.2 Manufacture of pesticides, disinfectants and other agrochemical products"
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,20,20 Manufacture of chemicals and chemical products,203,"20.3 Manufacture of paints, varnishes and similar coatings, printing ink and mastics","C MANUFACTURING 20 Manufacture of chemicals and chemical products 20.3 Manufacture of paints, varnishes and similar coatings, printing ink and mastics"
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,20,20 Manufacture of chemicals and chemical products,204,"20.4 Manufacture of washing, cleaning and polishing preparations","C MANUFACTURING 20 Manufacture of chemicals and chemical products 20.4 Manufacture of washing, cleaning and polishing preparations"
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,20,20 Manufacture of chemicals and chemical products,205,20.5 Manufacture of other chemical products,"C MANUFACTURING 20 Manufacture of chemicals and chemical products 20.5 Manufacture of other chemical products This group includes the manufacture of liquid biofuels and chemical products n.e.c. (for example, explosives and pyrotechnic products, glues, essential oils, composite diagnostic preparations)."
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,20,20 Manufacture of chemicals and chemical products,206,20.6 Manufacture of man-made fibres,C MANUFACTURING 20 Manufacture of chemicals and chemical products 20.6 Manufacture of man-made fibres
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,21,21 Manufacture of basic pharmaceutical products and pharmaceutical preparations,211,21.1 Manufacture of basic pharmaceutical products,C MANUFACTURING 21 Manufacture of basic pharmaceutical products and pharmaceutical preparations 21.1 Manufacture of basic pharmaceutical products
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,21,21 Manufacture of basic pharmaceutical products and pharmaceutical preparations,212,21.2 Manufacture of pharmaceutical preparations,C MANUFACTURING 21 Manufacture of basic pharmaceutical products and pharmaceutical preparations 21.2 Manufacture of pharmaceutical preparations
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,22,22 Manufacture of rubber and plastic products,221,22.1 Manufacture of rubber products,C MANUFACTURING 22 Manufacture of rubber and plastic products 22.1 Manufacture of rubber products This group includes the manufacture of rubber products.
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,22,22 Manufacture of rubber and plastic products,222,22.2 Manufacture of plastic products,"C MANUFACTURING 22 Manufacture of rubber and plastic products 22.2 Manufacture of plastic products This group comprises processing new or spent (in other words, recycled) plastic resins into intermediate or final products, using processes such as compression moulding; extrusion moulding; injection moulding; blow moulding; casting. For most of these, the production process is such that a wide variety of products can be made."
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,23,23 Manufacture of other non-metallic mineral products,231,23.1 Manufacture of glass and glass products,"C MANUFACTURING 23 Manufacture of other non-metallic mineral products 23.1 Manufacture of glass and glass products This group includes glass in all its forms, made by any process, and articles of glass."
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,23,23 Manufacture of other non-metallic mineral products,232,23.2 Manufacture of refractory products,C MANUFACTURING 23 Manufacture of other non-metallic mineral products 23.2 Manufacture of refractory products
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,23,23 Manufacture of other non-metallic mineral products,233,23.3 Manufacture of clay building materials,C MANUFACTURING 23 Manufacture of other non-metallic mineral products 23.3 Manufacture of clay building materials
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,23,23 Manufacture of other non-metallic mineral products,234,23.4 Manufacture of other porcelain and ceramic products,"C MANUFACTURING 23 Manufacture of other non-metallic mineral products 23.4 Manufacture of other porcelain and ceramic products This group includes the manufacture of final products from mined or quarried non-metallic minerals (for example, sand, gravel, stone or clay)."
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,23,23 Manufacture of other non-metallic mineral products,235,"23.5 Manufacture of cement, lime and plaster","C MANUFACTURING 23 Manufacture of other non-metallic mineral products 23.5 Manufacture of cement, lime and plaster"
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,23,23 Manufacture of other non-metallic mineral products,236,"23.6 Manufacture of articles of concrete, cement and plaster","C MANUFACTURING 23 Manufacture of other non-metallic mineral products 23.6 Manufacture of articles of concrete, cement and plaster"
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,23,23 Manufacture of other non-metallic mineral products,237,"23.7 Cutting, shaping and finishing of stone","C MANUFACTURING 23 Manufacture of other non-metallic mineral products 23.7 Cutting, shaping and finishing of stone"
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,23,23 Manufacture of other non-metallic mineral products,239,23.9 Manufacture of abrasive products and non-metallic mineral products n.e.c.,C MANUFACTURING 23 Manufacture of other non-metallic mineral products 23.9 Manufacture of abrasive products and non-metallic mineral products n.e.c.
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,24,24 Manufacture of basic metals,241,24.1 Manufacture of basic iron and steel and of ferro-alloys,C MANUFACTURING 24 Manufacture of basic metals 24.1 Manufacture of basic iron and steel and of ferro-alloys
